chem laki ñuke;eso se mueren madre;that dies mother;;;
lamgen pemay;hermano creo;Brother I believe;;;
lay kisumayta ipelay;murio el no habria comio;He would not have ate;;;
tachi domo;esa mujer;that woman;;;
kañple may mülepupi;en otra parte estaria;otherwise it would be;;;
fey salvay pu;entonces se salvo pues;Then I was saved then;;;
mongi ti;vivio pues;I lived then;;;
maontuyka;se salvo pues;It was saved then;;;
fey fey pika kutran;ese ese enfermedad carbunclo bacteriano;That bacterial carbunclo disease;;;
mülekefuy kuyfi;habia ante;I had before;;;
rumewecha tereple;es muy terrible;It is very terrible;;;
wecha kutran pingi;enfermedad mala dicen;Bad disease say;;;
trüpawelay ta tati;no sale mas pues;It doesn't come out anymore,;;;
fey püta chaw;es que gran padre;is that great father;;;
rume weda kutran pi pu;muy  mala enfermedad dijo pues;Very bad illness said then;;;
wecha kutran llemay;enfermedad mala pues;Bad disease then;;;
kürüf mu amuy ti;en el viento va pues;In the wind there is then;;;
kürüf mu amuki pi pu;en el viento va  dicen pues;In the wind goes then;;;
kürüfmu kürüfmu amuki;en el viento en el viento va;In the wind in the wind goes;;;
feyta feychi kürüf miali pu;entonces ese viento anda trayendo pues;So that wind is bringing then;;;
feyti kürüf ka mülelu amfirume;ese viento que habia termino pues;That wind that had ended then;;;
ka kiñe kutran;tambien una enfermedad;Also a disease;;;
müli tüfi peñe pingi;hay ese pene se llama;There is that penis is called;;;
peñu kuifi tripakefuy;ante salia;Before Salia;;;
peñu pingellimay;penu se llama si;penu is called yes;;;
fey soy kuifi peno anfe;eso mas ante creo;That's more before I think;;;
fey inche chempalan;entonces yo no vine ha conocer;So I didn't come to know;;;
namun;pies;feet;;;
tu lay mi;no se contagio;It is not spread;;;
müte tulan tulan;no mucho me contagie;Not much infect me;;;
tupalan;no lo tuve;I didn't;;;
kiñe weda kutran;una muy mala enfermedad;A very bad illness;;;
ka müli püñu;tambien hay;there's also;;;
fen ngi pitru pingi;tiene grano se llama;has grain is called;;;
pitru;grano;grain;;;
fey kay inche kimpalan hermano;eso tambien no lo vine a conocer hermano;That also did not come to know brother;;;
fey inche tripay ñi wili ta ti;entonces a mi me salio la una pues;So the one came out well;;;
ta wili pitikalu inche tripali;la una cuando era chico yo me salio;The one when I was a boy I got out;;;
fey afün pitrun;entonces me llene con grano;Then fill me with grain;;;
fey pichikan rupay pu;entonces era nino paso pues;So it was Nino, then;;;
chemi pu;eso pues;that then;;;
inche ka küla wili tripay;a mi tambien tres unas salieron;I also came out;;;
ta pitikalu inche;era chico yo;I was a boy;;;
llocho triparki ñi wili;salio entero mi una;I left my one;;;
afürken pitru;que me llene de grano;that fill me with a grain;;;
wemu chang;arriba la pierna;Up the leg;;;
kiñeke pütrake;alguno grande;some big;;;
antüke seña señawi chang;hasta doy dia se nota en mi pierna;I even show it on my leg;;;
ka pitrungi;tambien tuvo grano;He also had grain;;;
kiñe pichi langen nien;una hermana chica que tenia;A small sister who had;;;
fey epuntun epuntu ki ñi ñuke;entonces tuvo mellizo mi madre;Then my mother had twin;;;
mellisurki;tuvo mellizo pues;He had twin then;;;
fey kiñe pichi langen larki pu;entonces una hermana chica murio pues;Then a small sister died then;;;
pitrumu;por el grano;by the grain;;;
pitrumu larki ñi langen;por el grano que murio mi hermana;For the grain that my sister died;;;
pichiluam may;como era chica pues;How was a girl then;;;
feyta laypu;entonces murio pues;Then he died;;;
fey mongekarken;en eso me salve;In that I save me;;;
welu wili piam wanchotripay;pero las una si salieron;But one if they left;;;
küla wili tati;tres unas pues;three some;;;
tami wili tripaluti;su una cuando salio pues;his one when he came out then;;;
doy tripawetulay;mas no salio;but it didn't come out;;;
pepi mülewetulay;no pudo mas salir;could no longer go out;;;
kümeke tripawetulay pu hermano;no salio buen despues hermano;I didn't get good after brother;;;
fey ti sanu tripalay;eso no salio mas sano;That didn't come out healthier;;;
ka ta chumlepelu kakelu femlay;tambien como estaban los otros no es asi;Also as the others were not like that;;;
fey ta wecha tripalu kay tati;entonces como salio mal pues;So how did it go wrong then;;;
wecha formatuy pu;tiene mala forma pues;It has a bad way then;;;
wesa asngetuy;mala forma tiene;bad form has;;;
wecha adngetuy pu;mala forma tiene pues;bad form has therefore;;;
tay no am felen chi;miro como estoy pues;I look like I'm then;;;
wili ngewetulay reke ka;no es como una pues;It's not like one well;;;
wili ngewetulay pu;ya no es como una pues;It is no longer like one well;;;
tañi felen pu;como esta pues;as this is then;;;
wenche tripay pu;encima salio pues;Above it came up;;;
wanchotripay may;salio entero pues;He left whole;;;
rume weda kutran reke pitru;es muy mal enfermedad si el grano;It is very bad illness if the grain;;;
rume weda kutran pingi pu;muy mala enfermedad dicen pues;Very bad illness say then;;;
fuerte pu;fuerte pues;strong then;;;
kimlafimi chemu tripan;no lo conoce en que salio;He doesn't know what he came out;;;
kürüf mu muten tripaki ka;en el viento no mas sale pues;In the wind no more comes out then;;;
kürüf muten tripaypu;en el viento no mas salio pues;In the wind no more came out then;;;
el mismo susiedad tripaki pingi;en la misma suciedad sale dicen;In the same dirt they say;;;
welu nosepu;pero no se pues;But I don't know well;;;
susiedad tripaki;por la suciedad sale;For dirt it comes out;;;
pos cosa mu;en la cosa sucia;in the dirty thing;;;
liftuwnochichemu dicen;persona que no se limpian dicen;person who is not cleaned;;;
lepütuwnolu;el que no barre;The one who does not sweep;;;
müñetuwnolu;el que no se bana;The one who does not bana;;;
liftuwnochiche;persona que no se asea;person;;;
welu soy kuifi;pero mas ante;But more before;;;
petu akukenolu winka;todavia no llegaba huinca;Huinca did not yet arrive;;;
tüfa iñi rume liftuwkelafuy;estos nadie se limpiaba;These nobody cleaned;;;
welu ngekelafuy feychi kutran;pero no habia esa enfermedad;But there wasn't that disease;;;
chumngeluchi perke;por que entonces;Why then;;;
nose pu peñi;no se pues hermano;I don't know so brother;;;
müli ta müli ta chem pitru;hay hay estaba el grano;there are the grain;;;
ka müli ta moy pingi moy;tambien hay el se llama;There is also the name;;;
fey yeso pi ta winka;eso yeso dice lo huinca;That plaster says Lo Huinca;;;
fey ta tripay kom;eso salia todos;That came out;;;
fey ka pilay;ese tambien no quiso;That did not want;;;
ñi susiedad piu ta winka;su suciedad dicen los huinca;His dirt say the Huinca;;;
pos tañi pos külen che;suciedad que esta sucio la gente;dirt that people are dirty;;;
müñetunon o küllay tunon;que no se banan o no se lavan el pelo;that they do not ban or do not wash their hair;;;
kuifi ka tün kefuy che;ante tambien tenian piojo en la cabeza la gente;Before people also had people in their heads;;;
y ahora;y ahora;and now;;;
fey fey tripay ti omo pingi;entonces entonces salio el omo que se llama;Then the name was called;;;
drive feyta pomi ta rume fuerte ngi;derive entonces es muy fuerte pues;Derive then it is very strong then;;;
tachi omo feyta apümi;este omo eso lo termino;This way I finish it;;;
kuifita mülekefuy pütrar;ante habia piojo del cuerpo;Before there had been body;;;
weukefuy;ganaba;He won;;;
ka feyti chi pütrar;tambien es piojo del cuerpo;It is also the bodies of the body;;;
fey ahora ngewelay pütrar;entonces ahora no hay mas piojo del cuerpo;So now there is no more body;;;
fey ti vicho;ese es bicho;That is a bug;;;
aftuy gracia a dios;se termino gracia a dios;God was finished to God;;;
fey na kochinu ngekefuy;eso era muy cochino;That was very cochino;;;
winolkiaukefuy ropamu;se andaba arrastrandose en la ropa;He was crawling into clothes;;;
pichin liftuwi che;se limpia un poco la gente;people clean a little;;;
liftuwlay;no se limpia;It is not cleaned;;;
fey ahora femwelay;entonces ahora ya no es asi;So now it's not like that;;;
ngewelay nada;no queda nada;nothing remains;;;
gracia a dios;gracia dios;Thank God;;;
fey piken inche;entonces dijo yo;Then I said;;;
fey tripawelay;eso no sale mas;That doesn't come out anymore;;;
kuifi mülekefuy pu;ante habia pues;Before there was then;;;
ka mülekefuy jabon;tambien habia jabon;There was also soap;;;
trewa jabon pingekefuy;jabon de perro se llamaba;dog soap was called;;;
kuifi trewa jabon ngekefuy pingi;ante perro se hacia jabon se llama;Before Dog Towards Soap is called;;;
wechake jabon mülekefuy;jabon malo habia;There was bad soap;;;
kuifi re wechake jabon;ante puro jabones malo;Before pure soaps bad;;;
chem kafon fel trewa pingeki;ese jabon era perro le decian;That soap was a dog they told him;;;
trewa pingeki;perro se llamaba;Dog was called;;;
no welu no sepu;no pero no se pues;no but I don't know well;;;
re tain mapuche tain;puro nosotros que somos mapuche;Pure we are Mapuche;;;
trewa no;perro no;Dog no;;;
por decir no mas;por decir no mas;Not more;;;
chemchi ta jabon kellel;que era el jabon que se hacia;that was the soap that was made;;;
pero   feytichi omo;pero ese omo;But that OMO;;;
feyta lüpümfi lüpünfi reke;ese quema quema parece;That burning burning seems;;;
kemafi ti vichito;quema el bicho;Burn the bug;;;
tripawelay ta tün rume;no sale mas ni siquiera piojo de la cabeza;It doesn't even go out of the head;;;
ngewelay;no queda mas pues;There is no more well;;;
el mismo ropa;en la misma ropa;In the same clothes;;;
kemali reke;quema parece;burns seems;;;
feyta chemi;entonces asi;then like that;;;
eymi kontrolangimi pichichengelu;usted te controlaron cuando era guagua;You controlled you when I was a bus;;;
nada hermano;nada hermano;nothing, brother;;;
kimlan kontrol;no se control;Do not control;;;
nada inche tremüm;nada yo creci;Nothing grew;;;
mürkefen ñukeyem;mi finada madre;My late mother;;;
fey epu pichikeche am nielu;entonces dos guagua como tenia;So two guagua as I had;;;
tremümün inche für mürkemu ka;creci yo en polvo de harina tostaba pues;I grew up flour powder, then roasted;;;
feyta fün kachilla;esos grano de trigo;Those wheat grain;;;
kachilla afümürkerki;trigo se cocia pues;wheat is cooked then;;;
kachilla;trigo;wheat;;;
fey tukulelngi pichin asucura penow;entonces se le agrega un poco de azucar creo;Then a little sugar is added I think;;;
despue mayta mürketu;despues si comia harina tostada;then if it eats roasted flour;;;
mürkerpi;harina dijo;flour said;;;
fey no se yo;eso no se yo;I don't know;;;
fey lichin ngerkelan;entonces no tenia leche;Then I had no milk;;;
inche re fün kachillamu ta tremün;yo en puro grano de trigo creci;I in pure wheat grain grew;;;
chi napor fuerza;el yuyo es fuerza;Yuyo is strength;;;
fey mu;por eso;so;;;
fey gracia dios piken;entonces gracia dios dijo;Then Gracia said;;;
fey pichike newenngeymukan;entonces un poco tengo fuerza;So a little I have strength;;;
müte debil ngelan sakumu;no soy muy debil por el saco;I am not very weak for the bag;;;
petu puw külen sakumu;todavia puedo los saco;I can still take them out;;;
saku witranpüramken kisu;saco levanto solo;I get up alone;;;
asta kisu kargayafun kareta;hasta solo puedo cargar careta;I can only load a mask;;;
fey mu fey fey mu;ahi entonces ahi;there then there;;;
fey pichin;entonces poco;Then little;;;
dicen ke feytichi;dicen que ese;They say that;;;
feymu fey pillaymuaymi;ahi entonces lo va ha encontrar;then then you will find it;;;
fey tachi winka;esos los huinca;Those Huinca;;;
feyta winkawi ta che;entonces se chilenizo la gente;So Chilenizo people;;;
mürke kümelay pi;harina tostada no es bueno dijo;roasted flour is not good said;;;
tükün korü kümelay pi;comida de logro no es bueno dijo;Achievement food is not good said;;;
poñi;papa;dad;;;
fey kümelay poñi;entonces no es bueno la papa;So the potato is not good;;;
kuwem poñi ta duamtunengi ka;papa asada en ceniza lo desean tambien;ash roasted potato desire it too;;;
fey ta kuifita pütakecheyem pinga;esos antiguamente los ancianos dicen;those formerly the elders say;;;
yta tikün korü;comen comida de logro;eat achievement food;;;
müda tikün korü;espeso comida de logro;thick achievement food;;;
poñiymalelu;que esta con papa;that is with dad;;;
sanku mürke engü;con harina mezclada con agua;With flour mixed with water;;;
kiñeptra sanku mürke;un gran harina mezclada con  agua;A great flour mixed with water;;;
fey ngülkaytuku trapi;eso aji remojado;That soaked;;;
feyta küme iyal pipingeki;eso es buena comida se dice;That is good food is said;;;
pütrakeche;gente mayores;older people;;;
duray ta pataka tripantu;duran cien anos;They last a hundred years;;;
soy kisa;mas quizas;more maybe;;;
feymu fey feyta ahora;por eso entonces ahora;That is why then now;;;
fey winkawchi che y;entonces se chilenizo la gente y;Then people are Chilean and;;;
ngünetuy reke iyal;controla parece la comida;control looks like food;;;
tikün korü;comida de logro;Achievement food;;;
kümelay pi;no es bueno dijo;It is not good said;;;
ese doy küme newen iyal pingin;ese mas buena comida nutritiva dicen;That good nutritious food they say;;;
ta tikün korü hermanu;la comida de logro hermano;Brother Achievement Food;;;
mürke engu;con harina tostada;With roasted flour;;;
napor ka kümefuy pingi;yuyo tambien es bueno dicen;Yuyo is also good they say;;;
ngüsoy ngüsoy korü;comida;meal;;;
poñiymalelelafimi;con papa tiene que hacerlo;With dad he has to do it;;;
tikün malelu may;con logro si;with achievement yes;;;
feyti kom wüyüketuy feula;eso todo se olvido ahora;That everything is forgotten now;;;
kom wüyüngetuy;todos se olvido;Everyone forgot;;;
feymu inche kuifi;por eso yo ante;That is why I before;;;
ahora mültrün mültrün pingi;ahora catuto catuto se llama;Now Catuto Catuto is called;;;
lokiñ pingi;se llama;is named;;;
poroto bien chem;poroto bien;Poroto well;;;
afülelu;cocido;Cooked;;;
afülelu;que este cocido;That is cooked;;;
famngi sofangi;se hace asi se soba;It becomes like this there is plenty;;;
ingi sengüll;se como el poroto;I know like the bean;;;
embese lenteja;muchas veces lenteja;Many times lentil;;;
ngülokiñ müte;ngulokin no mucho;Night not much;;;
ngülokiñ sengüll ingi trapi engün;ngulokin de poroto con aji pues;Poroto angle with Aji well, then;;;
salau trapi;en sala de aji;In AJI Sala;;;
